Path,Name,DisplayValue,Type,Length,DisplayFormat,ValidityChkOpt,ValidityChkStr,ToolTip,Visibility
PDU(9).PDCCH.DLDCI(1).PDCCH_POWER_INFO,beta_PDCCH_1_0,8,uint8,1,numeric,"Limits:[min,max]","[0,17]","PDCCH power value used for PDCCH Format 1_0 with CRC scrambled by SI-RNTI, PI-RNTI or RA-RNTI. This is ratio of SSB/PBCH EPRE to PDCCH and PDCCH DMRS EPRE [TS38.213, sec 4.1] Value :0-17 representing -8 to 8 dB in 1dB steps",on
PDU(9).PDCCH.DLDCI(1).PDCCH_POWER_INFO,powerControlOffsetSS,1,uint8,1,numeric,"DropDownList","{0,1,2,3}","PDCCH power value used for all other PDCCH Formats. This is ratio of SSB/PBCH block EPRE to PDCCH and PDCCH DMRS EPRE [TS38.214, sec 4.1] Values: 0: -3dB, 1: 0dB, 2: 3dB, 3: 6dB",on
PDU(9).PDCCH.DLDCI(1),PayloadSizeBits,100,uint16,1,numeric,"Limits:[min,max]","[0,144]","The total DCI length (in bits) including padding bits [TS38.212 sec 7.3.1] Range 0- DCI_PAYLOAD_BTYE_LEN*8",on
PDU(9).PDCCH.DLDCI(1),Payload,"zeros(1,18)",uint8,18,matlab expr string,"none","","DCI payload, where the actual size is defined by PayloadSizeBits. The bit order is as following bit0-bit7 are mapped to first byte of MSB - LSB",on
,PDU(10),,struct,1,none,"none","","",on
PDU(10),PDUType,1,uint16,1,numeric,"CallbackFunction","dl_tti_callback","0: PDCCH, 1: PDSCH,  2: CSI-RS, 3: SSB",on
PDU(10),PDUSize,0,uint16,1,numeric,"Limits:[min,max]","[0, 65535]","Size of the PDU control information (in bytes). This length value includes the 4 bytes required for the PDU type and PDU size parameters.",on
PDU(10),PDSCH,,struct,1,none,"none","","",on
PDU(10).PDSCH,pduBitmap,0,uint16,1,numeric,"CallbackFunction","@dl_tti_callback","Bitmap indicating presence of optional PDUs Bit 0: pdschPtrs - Indicates PTRS included (FR2) Bit 1:cbgRetxCtrl (Present when CBG based retransmit is used) All other bits reserved",on
PDU(10).PDSCH,RNTI,5,uint16,1,numeric,"Limits:[min,max]","[1,65535]","The RNTI used for identifying the UE when receiving the PDU",on
PDU(10).PDSCH,pduIndex,4,uint16,1,numeric,"Limits:[min,max]","[0,65535]","PDU index incremented for each PDSCH PDU sent in TX control message. This is used to associate control information to data and is reset every slot. Value: 0 - 65535",on
PDU(10).PDSCH,BWP,,struct,1,none,"none","","",on
PDU(10).PDSCH.BWP,BWPsize,24,uint16,1,numeric,"Limits:[min,max]","[1,275]","Number of contiguous PRBs allocated to the BWP, Value: 1->275",on
PDU(10).PDSCH.BWP,BWPStart,48,uint16,1,numeric,"Limits:[min,max]","[0,274]","Bandwidth part start RB index from reference CRB, Value: 0->274",on
PDU(10).PDSCH.BWP,SubcarrierSpacing,1,uint8,1,numeric,"DropDownList","{0,1,2,3,4}","Value:0->4",on
PDU(10).PDSCH.BWP,CyclicPrefix,0,uint8,1,numeric,"DropDownList","{0,1}","Cyclic prefix type, 0: Normal; 1: Extended",on
PDU(10).PDSCH,NrOfCodewords,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of code words for this RNTI (UE) Value: 1 - 2",on
PDU(10).PDSCH,CODEWORD(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.CODEWORD(1),targetCodeRate,6160,uint16,1,numeric,"none","","Target coding rate [TS38.212 sec 5.4.2.1 and 38.214 sec 5.1.3.1]. This is the number of information bits per 1024 coded bits expressed in 0.1 bit units",on
PDU(10).PDSCH.CODEWORD(1),qamModOrder,4,uint8,1,numeric,"DropDownList","{2,4,6,8}","QAM modulation [TS38.212 sec 5.4.2.1 and 38.214 sec 5.1.3.1] Value: 2,4,6,8",on
PDU(10).PDSCH.CODEWORD(1),mcsIndex,9,uint8,1,numeric,"Limits:[min,max]","[0,31]","MCS index [TS38.214, sec 5.1.3.1], should match value sent in DCI Value : 0-31",on
PDU(10).PDSCH.CODEWORD(1),mcsTable,1,uint8,1,numeric,"DropDownList","{0,1,2}","MCS-Table-PDSCH [TS38.214, sec 5.1.3.1] 0: notqam256 1: qam256 2: qam64LowSE",on
PDU(10).PDSCH.CODEWORD(1),rvIndex,0,uint8,1,numeric,"DropDownList","{0,1,2,3}","Redundancy version index [TS38.212, Table 5.4.2.1-2 and 38.214, Table 5.1.2.1-2], should match value sent in DCI Value : 0-3",on
PDU(10).PDSCH.CODEWORD(1),TBSize,992,uint32,1,numeric,"Limits:[min,max]","[0,65535]","Transmit block size (in bytes) [TS38.214 sec 5.1.3.2] Value: 0-65535",on
PDU(10).PDSCH,dataScramblingId,20,uint16,1,numeric,"Limits:[min,max]","[0,65535]","dataScramblingIdentityPdsch [TS38.211, sec 7.3.1.1] It equals the higher-layer parameter Datascrambling- Identity if configured and the RNTI equals the C-RNTI, otherwise L2 needs to set it to physical cell id. Value: 0-65535",on
PDU(10).PDSCH,nrOfLayers,1,uint8,1,numeric,"DropDownList","{1,2,3,4,5,6,7,8}","Number of layers [TS38.211, sec 7.3.1.3] Value : 1-8",on
PDU(10).PDSCH,transmissionScheme,0,uint8,1,numeric,"Limits:[min,max]","[0,0]","PDSCH transmission schemes [TS38.214, sec 5.1.1] 0: Up to 8 transmission layers",on
PDU(10).PDSCH,refPoint,0,uint8,1,numeric,"DropDownList","{0,1}","Reference point for PDSCH DMRS, Value: 0 - 1.",on
PDU(10).PDSCH,DMRS,,struct,1,none,"none","","",on
PDU(10).PDSCH.DMRS,dlDmrsSymbPos,4,uint16,1,numeric,"none","","DMRS symbol positions [TS38.211, sec 7.4.1.1.2 and Tables 7.4.1.1.2-3 and 7.4.1.1.2-4]. Bitmap occupying the 14 LSBs with: bit 0: first symbol and for each bit 0: no DMRS 1: DMRS",on
PDU(10).PDSCH.DMRS,dmrsConfigType,0,uint8,1,numeric,"DropDownList","{0,1}","DL DMRS config type [TS38.211, sec 7.4.1.1.2], 0: type 1 1: type 2",on
PDU(10).PDSCH.DMRS,dlDmrsScramblingId,2000,uint16,1,numeric,"Limits:[min,max]","[0,65535]","DL-DMRS-Scrambling-ID, 0-65535",on
PDU(10).PDSCH.DMRS,SCID,0,uint8,1,numeric,"DropDownList","{0,1}","DMRS sequence initialization [TS38.211, sec 7.4.1.1.2]. Should match what is sent in DCI 1_1, otherwise set to 0. Value : 0-1",on
PDU(10).PDSCH.DMRS,numDmrsCdmGrpsNoData,1,uint8,1,numeric,"DropDownList","{0,1,2,3}","Number of DM-RS CDM groups without data [TS38.212 sec 7.3.1.2.2] [TS38.214 Table 4.1-1] it determines the ratio of PDSCH EPRE to DM-RS EPRE. Value: 1-3",on
PDU(10).PDSCH.DMRS,dmrsPorts,1,uint16,1,numeric,"none","","DMRS ports. [TS38.212 7.3.1.2.2] provides description between DCI 1-1 content and DMRS ports. Bitmap occupying the 11 LSBs with: bit 0: antenna port 1000 bit 11: antenna port 1011 and for each bit 0: DMRS port not used 1: DMRS port used",on
PDU(10).PDSCH,FD_ALLOC,,struct,1,none,"none","","",on
PDU(10).PDSCH.FD_ALLOC,resourceAlloc,1,uint8,1,numeric,"DropDownList","{0,1}","Resource Allocation Type [TS38.214, sec 5.1.2.2] 0: Type 0 1: Type 1",on
PDU(10).PDSCH.FD_ALLOC,rbBitmap,"zeros(1,36)",uint8,36,matlab expr string,"none","","For resource alloc type 0. TS 38.212 V15.0.x, 7.3.1.2.2 bitmap of RBs, 273 rounded up to multiple of 32. This bitmap is in units of VRBs. LSB of byte 0 of the bitmap represents the first RB of the bwp",on
PDU(10).PDSCH.FD_ALLOC,rbStart,0,uint16,1,numeric,"Limits:[min,max]","[0,274]","For resource allocation type 1. [TS38.214, sec 5.1.2.2.2] The starting resource block within the BWP for this PDSCH. Value: 0-274",on
PDU(10).PDSCH.FD_ALLOC,rbSize,24,uint16,1,numeric,"none","[1,275]","For resource allocation type 1. [TS38.214, sec 5.1.2.2.2] The number of resource block within for this PDSCH. Value: 1-275",on
PDU(10).PDSCH.FD_ALLOC,VRBtoPRBMapping,0,uint8,1,numeric,"DropDownList","{0,1,2}","VRB-to-PRB-mapping [TS38.211, sec 7.3.1.6] 0: non-interleaved 1: interleaved with RB size 2 2: Interleaved with RB size 4",on
PDU(10).PDSCH,TD_ALLOC,,struct,1,none,"none","","",on
PDU(10).PDSCH.TD_ALLOC,StartSymbolIndex,2,uint8,1,numeric,"Limits:[min,max]","[0,13]","Start symbol index of PDSCH mapping from the start of the slot, S. [TS38.214, Table 5.1.2.1-1] Value: 0-13",on
PDU(10).PDSCH.TD_ALLOC,NrOfSymbols,12,uint8,1,numeric,"Limits:[min,max]","[1,14]","PDSCH duration in symbols, L [TS38.214, Table 5.1.2.1-1] Value: 1-14",on
PDU(10).PDSCH,PTRS,,struct,1,none,"none","","",on
PDU(10).PDSCH,TX_PRECODE_BEAMFORM,,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,numPRGs,6,uint16,1,numeric,"CallbackFunction","@dl_tti_callback","Number of PRGs spanning this allocation. Value : 1-275",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,prgSize,4,uint16,1,numeric,"Limits:[min,max]","[1,275]","Size in RBs of a precoding resource block group (PRG) – to which same precoding and digital beamforming gets applied. Value: 1-275",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,digBFInterfaces,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of STD ant ports (parallel streams) feeding into the digBF Value: 0-255",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(1),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(1),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(1).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(2),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(2),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(2),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(2).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(3),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(3),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(3),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(3).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(4),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(4),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(4),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(4).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(5),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(5),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(5),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(5).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM,PRG(6),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(6),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(6),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_PRECODE_BEAMFORM.PRG(6).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(10).PDSCH,TX_POWER,,struct,1,none,"none","","",on
PDU(10).PDSCH.TX_POWER,powerControlOffset,8,uint8,1,numeric,"Limits:[min,max]","[0,23]","Ratio of PDSCH EPRE to NZP CSI-RSEPRE [TS38.214, sec 5.2.2.3.1] Value :0-23 representing -8 to 15 dB in 1dB steps",on
PDU(10).PDSCH.TX_POWER,powerControlOffsetSS,1,uint8,1,numeric,"DropDownList","{0,1,2,3}","Ratio of SSB/PBCH block EPRE to NZP CSI-RS EPRES [TS38.214, sec 5.2.2.3.1] Values: 0: -3dB, 1: 0dB, 2: 3dB, 3: 6dB",on
PDU(10).PDSCH,CBG,,struct,1,none,"none","","",on
,PDU(11),,struct,1,none,"none","","",on
PDU(11),PDUType,0,uint16,1,numeric,"CallbackFunction","dl_tti_callback","0: PDCCH, 1: PDSCH,  2: CSI-RS, 3: SSB",on
PDU(11),PDUSize,0,uint16,1,numeric,"Limits:[min,max]","[0, 65535]","Size of the PDU control information (in bytes). This length value includes the 4 bytes required for the PDU type and PDU size parameters.",on
PDU(11),PDCCH,,struct,1,none,"none","","",on
PDU(11).PDCCH,BWP,,struct,1,none,"none","","",on
PDU(11).PDCCH.BWP,BWPsize,24,uint16,1,numeric,"Limits:[min,max]","[1,275]","Number of contiguous PRBs allocated to the BWP, Value: 1->275",on
PDU(11).PDCCH.BWP,BWPStart,48,uint16,1,numeric,"Limits:[min,max]","[0,274]","Bandwidth part start RB index from reference CRB, Value: 0->274",on
PDU(11).PDCCH.BWP,SubcarrierSpacing,1,uint8,1,numeric,"DropDownList","{0,1,2,3,4}","Value:0->4",on
PDU(11).PDCCH.BWP,CyclicPrefix,0,uint8,1,numeric,"DropDownList","{0,1}","Cyclic prefix type, 0: Normal; 1: Extended",on
PDU(11).PDCCH,CORESET,,struct,1,none,"none","","",on
PDU(11).PDCCH.CORESET,StartSymbolIndex,0,uint8,1,numeric,"Limits:[min,max]","[0, 13]","Starting OFDM symbol for the CORESET Value: 0-13",on
PDU(11).PDCCH.CORESET,DurationSymbols,2,uint8,1,numeric,"DropDownList","{1,2,3}","",on
PDU(11).PDCCH.CORESET,FreqDomainResource,"[0,0,0,0,15,0]",uint8,6,matlab expr string,"none","","Frequency domain resources. This is a bitmap defining non-overlapping groups of 6 PRBs in ascending order. [TS38.213 10.1]. Also, corresponds to L1 parameter CORE SET RB N [TS38.211 sec 7.3.2.2]",on
PDU(11).PDCCH.CORESET,CceRegMappingType,0,uint8,1,numeric,"DropDownList","{0,1}","CORESET-CCE-to-REG-mapping-type [TS38.211 sec 7.3.2.2] 0: non-interleaved 1: interleaved",on
PDU(11).PDCCH.CORESET,RegBundleSize,6,uint8,1,numeric,"DropDownList","{2,3,6}","The number of REGs in a bundle. Must be 6 for cceRegMappingType = nonInterleaved. For cceRegMappingType = interleaved, must belong to {2,6} if duration = 1,2 and must belong to {3,6} if duration = 3. Corresponds to parameter L. [TS38.211 sec 7.3.2.2] Value: 2,3,6",on
PDU(11).PDCCH.CORESET,InterleaverSize,2,uint8,1,numeric,"DropDownList","{2,3,6}","The interleaver size. For interleaved mapping belongs to {2,3,6} and for non-interleaved mapping is NA. Corresponds to parameter R. [TS38.211 sec 7.3.2.2]",on
PDU(11).PDCCH.CORESET,CoreSetType,1,uint8,1,numeric,"DropDownList","{0,1}","[TS38.211 sec 7.3.2.2 and sec 7.4.1.3.2] 0: CORESET is configured by the PBCH or SIB1 (subcarrier 0 of CRB0 for DMRS mapping) 1: otherwise (subcarrier 0 of CORESET)",on
PDU(11).PDCCH.CORESET,ShiftIndex,0,uint16,1,numeric,"Limits:[min,max]","[0,275]","Not applicable for non-interleaved mapping. For interleaved mapping and a PDCCH transmitted in a CORESET configured by the PBCH or SIB1 this should be set to phy cell ID. Value: 10 bits Otherwise, for interleaved mapping this is set to 0-> max num of PRBs. Value 0-> 275",on
PDU(11).PDCCH.CORESET,precoderGranularity,1,uint8,1,numeric,"DropDownList","{0,1}","Granularity of precoding [TS38.211 sec 7.3.2.2],  0: sameAsRegBundle 1: allContiguousRBs",on
PDU(11).PDCCH,numDlDci,1,uint16,1,numeric,"CallbackFunction","@dl_tti_callback","Number of DCIs in this CORESET. Value: 0-MaxDciPerSlot",on
PDU(11).PDCCH,DLDCI(1),,struct,1,none,"none","","",on
PDU(11).PDCCH.DLDCI(1),RNTI,6,uint16,1,numeric,"Limits:[min,max]","[1,65535]","The RNTI used for identifying the UE when receiving the PDU Value: 1-65535",on
PDU(11).PDCCH.DLDCI(1),ScramblingId,6,uint16,1,numeric,"Limits:[min,max]","[0,65535]","For a UE-specific search space it equals the higher-layer parameter PDCCH-DMRSScrambling- ID if configured, otherwise it should be set to the phy cell ID. [TS38.211, sec 7.3.2.3] Value: 0-65535",on
PDU(11).PDCCH.DLDCI(1),ScramblingRNTI,6,uint16,1,numeric,"Limits:[min,max]","[0,65535]","For a UE-specific search space where PDCCH-DMRSScrambling- ID is configured This param equals the CRNTI. Otherwise, it should be set to 0. [TS38.211, sec 7.3.2.3] Value: 0 - 65535",on
PDU(11).PDCCH.DLDCI(1),CceIndex,2,uint8,1,numeric,"Limits:[min,max]","[0,135]","CCE start Index used to send the DCI",on
PDU(11).PDCCH.DLDCI(1),AggregationLevel,4,uint8,1,numeric,"DropDownList","{1,2,4,8,16}","Aggregation level used [TS38.211, sec 7.3.2.1] Value: 1,2,4,8,16",on
PDU(11).PDCCH.DLDCI(1),TX_PRECODE_BEAMFORM,,struct,1,none,"none","","",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM,numPRGs,1,uint16,1,numeric,"CallbackFunction","@dl_tti_callback","Number of PRGs spanning this allocation. Value : 1-275",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM,prgSize,48,uint16,1,numeric,"Limits:[min,max]","[1,275]","Size in RBs of a precoding resource block group (PRG) – to which same precoding and digital beamforming gets applied. Value: 1-275",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM,digBFInterfaces,1,uint8,1,numeric,"CallbackFunction","@dl_tti_callback","Number of STD ant ports (parallel streams) feeding into the digBF Value: 0-255",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM,PRG(1),,struct,1,none,"none","","",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM.PRG(1),PMidx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index to precoding matrix (PM) pre-stored at cell configuration. Note: If precoding is not used this parameter should be set to 0. Value: 0-65535.",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM.PRG(1),DIG_BF_INTERFACE(1),,struct,1,none,"none","","",on
PDU(11).PDCCH.DLDCI(1).TX_PRECODE_BEAMFORM.PRG(1).DIG_BF_INTERFACE(1),beamIdx,0,uint16,1,numeric,"Limits:[min,max]","[0,65535]","Index of the digital beam weight vector pre-stored at cell configuration. The vector maps this input port to output TXRUs. Value: 0-65535",on
PDU(11).PDCCH.DLDCI(1),PDCCH_POWER_INFO,,struct,1,none,"none","","",on
PDU(11).PDCCH.DLDCI(1).PDCCH_POWER_INFO,beta_PDCCH_1_0,8,uint8,1,numeric,"Limits:[min,max]","[0,17]","PDCCH power value used for PDCCH Format 1_0 with CRC scrambled by SI-RNTI, PI-RNTI or RA-RNTI. This is ratio of SSB/PBCH EPRE to PDCCH and PDCCH DMRS EPRE [TS38.213, sec 4.1] Value :0-17 representing -8 to 8 dB in 1dB steps",on
PDU(11).PDCCH.DLDCI(1).PDCCH_POWER_INFO,powerControlOffsetSS,1,uint8,1,numeric,"DropDownList","{0,1,2,3}","PDCCH power value used for all other PDCCH Formats. This is ratio of SSB/PBCH block EPRE to PDCCH and PDCCH DMRS EPRE [TS38.214, sec 4.1] Values: 0: -3dB, 1: 0dB, 2: 3dB, 3: 6dB",on
PDU(11).PDCCH.DLDCI(1),PayloadSizeBits,100,uint16,1,numeric,"Limits:[min,max]","[0,144]","The total DCI length (in bits) including padding bits [TS38.212 sec 7.3.1] Range 0- DCI_PAYLOAD_BTYE_LEN*8",on
PDU(11).PDCCH.DLDCI(1),Payload,"zeros(1,18)",uint8,18,matlab expr string,"none","","DCI payload, where the actual size is defined by PayloadSizeBits. The bit order is as following bit0-bit7 are mapped to first byte of MSB - LSB",on
,PDU(12),,struct,1,none,"none","","",on
PDU(12),PDUType,1,uint16,1,numeric,"CallbackFunction","dl_tti_callback","0: PDCCH, 1: PDSCH,  2: CSI-RS, 3: SSB",on
PDU(12),PDUSize,0,uint16,1,numeric,"Limits:[min,max]","[0, 65535]","Size of the PDU control information (in bytes). This length value includes the 4 bytes required for the PDU type and PDU size parameters.",on
PDU(12),PDSCH,,struct,1,none,"none","","",on
PDU(12).PDSCH,pduBitmap,0,uint16,1,numeric,"CallbackFunction","@dl_tti_callback","Bitmap indicating presence of optional PDUs Bit 0: pdschPtrs - Indicates PTRS included (FR2) Bit 1:cbgRetxCtrl (Present when CBG based retransmit is used) All other bits reserved",on
PDU(12).PDSCH,RNTI,6,uint16,1,numeric,"Limits:[min,max]","[1,65535]","The RNTI used for identifying the UE when receiving the PDU",on
PDU(12).PDSCH,pduIndex,5,uint16,1,numeric,"Limits:[min,max]","[0,65535]","PDU index incremented for each PDSCH PDU sent in TX control message. This is used to associate control information to data and is reset every slot. Value: 0 - 65535",on
PDU(12).PDSCH,BWP,,struct,1,none,"none","","",on
PDU(12).PDSCH.BWP,BWPsize,24,uint16,1,numeric,"Limits:[min,max]","[1,275]","Number of contiguous PRBs allocated to the BWP, Value: 1->275",on
PDU(12).PDSCH.BWP,BWPStart,48,uint16,1,numeric,"Limits:[min,max]","[0,274]","Bandwidth part start RB index from reference CRB, Value: 0->274",on
PDU(12).PDSCH.BWP,SubcarrierSpacing,1,uint8,1,numeric,"DropDownList","{0,1,2,3,4}","Value:0->4",on
PDU(12).PDSCH.BWP,CyclicPrefix,0,uint8,1,numeric,"DropDownList","{0,1}","Cyclic prefix type, 0: Normal; 1: Extended",on
